TF	Log10Events	MDS_difference	p-value
NFAC2_0	3.363235804483694	-0.010769643645207412	0.197681044348
ONEC2_0	2.7067177823367583	-0.023448955941066805	0.202815584981
HNF1B_0	2.4031205211758175	0.03089678833228032	0.203446468474
CEBPE_0	2.4297522800024076	0.02739559936834494	0.203996265818
OVOL2_0	2.4807253789884878	-0.029954022126791383	0.204021878034
NKX23_0	2.716420733846555	0.024849723031261702	0.205416487845
ZN320_0	2.6389881593436817	-0.022691107838462583	0.206380929831
HXA1_0	2.905256048748451	-0.010859676346438347	0.20717034519
SMAD2_0	2.9464522650130727	0.018996666945589335	0.207958854845
KLF1_0	3.5848398652399247	-0.012823969093002057	0.208654055054
ZNF41_1	2.7927417858347483	0.0185932501327877	0.20906445424
ZN547_0	2.051152522447381	0.039179255466422105	0.209191944552
ISX_0	3.1149444157125843	-0.010009601127173315	0.210172832245
NF2L1_0	3.8767661376282336	-0.006727031014317765	0.211691087391
ZKSC3_0	2.0	-0.05244391637065347	0.21650773924
BRAC_0	2.672097857935717	0.0187394356780794	0.217762553288
NR1I3_1	3.424636664650197	-0.009301146813496504	0.2181261661
BRAC_1	2.7478000908643683	-0.016477369741728375	0.218661084962
SOX2_0	3.3034120705967416	-0.011476261879096202	0.218702183856
OLIG1_0	2.214843848047698	0.04177956267187835	0.221881211741
CREM_0	2.477844476338758	-0.046017816518948054	0.222732086764
P5F1B_0	2.7201593034059566	-0.017804242990752995	0.226701965327
TGIF2_0	2.5998830720736876	0.02673120195253786	0.231552077636
ZN502_0	1.6989700043360185	0.046847723362162724	0.232326511002
DLX3_0	2.6884198220027105	0.017039733502726164	0.232734799624
CR3L1_0	2.064457989226918	0.06214617163305193	0.233421001175
EGR2_0	3.7733841341771543	-0.007395073852795796	0.235469305191
SOX2_1	2.7528164311882715	0.019792670571815812	0.23576869656
FEZF1_0	3.0068937079479	0.013513194085469261	0.235961042987
GATA2_0	2.852479993636856	-0.02336747667546767	0.240313649513
PO4F1_0	2.672097857935717	0.018823247837687195	0.241055603286
ZN708_0	2.1903316981702914	0.04431547704188395	0.24300143875
PO3F2_0	2.5932860670204567	-0.01996869294534524	0.243729185806
ZBT48_0	2.6454222693490914	0.028029672147322503	0.243851038037
ZN333_0	2.296665190261531	0.03283428867337258	0.24458089313
ANDR_0	3.329804522164069	-0.007731695125406364	0.24782261243
MEIS2_0	2.620136054973757	0.024373698495491227	0.24807660299
STAT4_0	3.195484523033764	0.014222755089743534	0.248322161539
TBX19_0	1.6989700043360185	0.022809261823701184	0.252088550233
ATF7_0	1.7671558660821802	-0.07449168284566453	0.253100791894
FOXB1_0	2.5569052690554477	-0.012574155382145928	0.254647703018
ZFP82_0	3.290813415560803	-0.009194808162240832	0.25670967906
ZN350_1	2.3394514413064402	0.03594564235138607	0.261657368455
PTF1A_1	3.214578953570499	0.013592934566467303	0.261737034606
TFDP1_0	2.825101411598003	0.024964256021462444	0.264682456294
SOX18_0	2.7944880466591693	-0.019810333614226964	0.264869996363
TBX2_0	3.1115985248803937	0.007401348966602708	0.265221159617
THB_1	2.629409599102719	0.026901528780045824	0.265818490128
IRF3_0	4.190037398989312	0.002815195090581623	0.265849904726
E2F4_0	3.164501561309568	-0.017519064379007677	0.268201816916
NFIC_1	3.1616674124377355	0.015239562307689592	0.268830143075
PO2F3_0	2.681241237375587	0.017100679545789862	0.271425890478
RUNX3_0	3.0242803760470793	-0.014575396528699104	0.272528628443
NKX61_0	2.8624295561060085	-0.011811520492846271	0.272875295822
MXI1_0	2.681241237375587	0.028020598683373848	0.273495550139
MLXPL_0	1.9890046156985366	0.05649244167772051	0.28071804446
THAP1_0	3.0616409340616855	-0.019219857722595008	0.281134420034
FOXO3_0	3.0425755124401905	-0.013753640988262263	0.283594473358
HXA5_0	2.6216954623292787	-0.017771015648732135	0.286970721958
NFYB_0	2.839478047374198	0.02681021205896104	0.288194563112
PHX2B_0	2.6730209071288957	0.013994781529364486	0.299418245357
ZFX_0	3.2062860444124324	0.014269273473142037	0.300703284236
ZN554_0	2.8185557792978027	0.01930604477194218	0.302231543687
PPARA_1	3.085112113266837	0.01121776876725336	0.303480053484
NKX61_1	4.228618477861831	-0.0027310403778706993	0.304284470655
SNAI1_0	3.324076579739486	0.010507463056264278	0.305271669728
PAX3_0	1.5854607295085006	-0.02672453771009835	0.305354044121
MECP2_0	3.9968180218795153	-0.0058022014060429995	0.30560755185
